url,beds,city,date,size,type,baths,price,neighborhood
https://www.99acres.com/studio-apartment-flat-for-sale-in-mumbai-andheri-dahisar-200-sq-ft-spid-F78213639,1,Mumbai,2025-02-19,200 sqft,Studio Apartments / 1 RK Flats,1,9.0,nallasopara
https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-santacruz-east-western-mumbai-180-sq-ft-spid-F80308689,1,Mumbai,2025-02-19,180 sqft,1 Bedroom House,1,15.0,Santacruz East
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-malad-west-mumbai-andheri-dahisar-200-sq-ft-spid-Y80284943,1,Mumbai,2025-02-19,200 sqft,1 BHK Flat,1,13.0,Malad West
https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-sale-in-asalpha-central-mumbai-suburbs-100-sq-ft-spid-I80257293,1,Mumbai,2025-02-19,100 sqft,1 BHK Independent Builder Floor,1,13.0,Asalpha
https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-sale-in-kandivali-east-mumbai-andheri-dahisar-360-sq-ft-spid-R80142791,1,Mumbai,2025-02-19,360 sqft,1 BHK Independent Builder Floor,1,11.5,Kandivali East
https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-kandivali-west-mumbai-andheri-dahisar-340-sq-ft-spid-V80094569,1,Mumbai,2025-02-19,340 sqft,1 Bedroom House,1,12.0,Kandivali West
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-kundan-eternia-2-ghorpadi-pune-1510-sq-ft-spid-B79570853,3,Pune,2025-02-18,1510 sqft,Residential apartment,3,16000000.0,Ghorpadi
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sinhgad-road-pune-1075-sq-ft-spid-A79425559,2,Pune,2025-01-19,1075 sqft,Residential apartment,2,13000000.0,Sinhgad Road
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-prana-undri-pune-south-1150-sq-ft-spid-C76644695,3,Pune,2025-02-05,1150 sqft,Residential apartment,2,9500000.0,Undri
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shapoorji-joyville-sensorium-hinjewadi-pune-710-sq-ft-spid-T77568443,2,Pune,2025-01-19,710 sqft,Residential apartment,2,8700000.0,Hinjewadi
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vtp-cygnus-manjari-khurd-pune-840-sq-ft-spid-E79181215,3,Pune,2025-01-19,840 sqft,Residential apartment,3,10000000.0,Manjari Khurd
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-punawale-pune-west-690-sq-ft-spid-D79740105,2,Pune,2025-02-13,690 sqft,Residential apartment,2,6500000.0,Punawale
https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-katraj-pune-840-sq-ft-spid-T76240347,6,Pune,2025-01-19,840 sqft,Independent House/Villa,6,13500000.0,Katraj
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-amrutvel-greens-kirkatwadi-pune-640-sq-ft-spid-M77933479,1,Pune,2025-02-17,640 sqft,Residential apartment,1,3500000.0,Kirkatwadi
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-hillside-mahalunge-pune-878-sq-ft-spid-V80127563,3,Pune,2025-02-12,878 sqft,Residential apartment,3,12000000.0,Mahalunge
